pair,construct_a,construct_b,n_contexts_measured,n_contexts_significant,retention_rate,mean_abs_gamma,median_abs_gamma,sign_consistency,majority_sign,n_countries,n_waves,first_wave,last_wave
wvs_agg_economic_ideology|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,economic_ideology,institutional_threat_perception,83,29,0.349,0.0139,0.0087,0.61,-1,61,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_female_income_threat_to_marriage|WVS_D,child_qualities_conformity_tradition,female_income_threat_to_marriage,109,38,0.349,0.0174,0.0104,0.679,-1,79,2,6,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_social_intolerance_outgroups|WVS_A,institutional_threat_perception,social_intolerance_outgroups,63,22,0.349,0.0208,0.0129,0.635,-1,48,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,democratic_values_importance,institutional_threat_perception,83,29,0.349,0.014,0.008,0.671,1,61,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_familial_duty_obligations|WVS_D,democratic_values_importance,familial_duty_obligations,66,23,0.348,0.0107,0.0075,0.712,-1,66,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_outgroup_trust|WVS_G,familial_duty_obligations,outgroup_trust,66,23,0.348,0.0153,0.0111,0.652,1,66,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_social_intolerance_outgroups|WVS_A,crime_victimization,social_intolerance_outgroups,89,31,0.348,0.0336,0.0197,0.618,1,64,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_postmaterialist_values|WVS_E,freedom_security_tradeoff_perception,postmaterialist_values,66,23,0.348,0.0132,0.008,0.545,-1,66,1,7,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_voting_participation|WVS_E,precautionary_security_behaviors,voting_participation,89,31,0.348,0.0276,0.0193,0.517,1,69,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_religious_practice_and_self_identification|WVS_F,freedom_security_tradeoff_perception,religious_practice_and_self_identification,66,23,0.348,0.0196,0.0147,0.53,-1,66,1,7,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_science_skepticism|WVS_I,economic_ideology,science_skepticism,112,39,0.348,0.011,0.006,0.67,1,79,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_science_technology_optimism|WVS_E,child_qualities_conformity_tradition,science_technology_optimism,150,52,0.347,0.0124,0.0102,0.707,-1,88,3,5,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_religious_exclusivism|WVS_F,confidence_in_civil_society_organizations,religious_exclusivism,101,35,0.347,0.015,0.0107,0.515,-1,71,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_gender_role_traditionalism|WVS_D,confidence_in_international_organizations,gender_role_traditionalism,213,74,0.347,0.0203,0.0136,0.657,-1,98,6,2,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_science_technology_optimism|WVS_E,child_qualities_autonomy_self_expression,science_technology_optimism,150,52,0.347,0.0132,0.009,0.647,1,88,3,5,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,democratic_values_importance,voluntary_association_belonging,49,17,0.347,0.0123,0.008,0.604,1,49,1,7,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_existential_threat_worry|WVS_H,democratic_system_evaluation,existential_threat_worry,95,33,0.347,0.0178,0.0106,0.67,1,68,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,confidence_in_international_organizations,female_income_threat_to_marriage,104,36,0.346,0.0134,0.0079,0.728,-1,77,2,6,7
wvs_agg_science_skepticism|WVS_I::wvs_agg_socioeconomic_insecurity_worry|WVS_H,science_skepticism,socioeconomic_insecurity_worry,104,36,0.346,0.0213,0.0116,0.587,1,75,2,6,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,postmaterialist_values,socioeconomic_insecurity_worry,104,36,0.346,0.0192,0.0117,0.673,1,75,2,6,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_offline_political_participation|WVS_E,importance_of_life_domains,offline_political_participation,194,67,0.345,0.0218,0.0146,0.603,1,91,6,2,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,democratic_values_importance,job_scarcity_nativist_preference,145,50,0.345,0.0131,0.0102,0.517,-1,88,3,5,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_precautionary_security_behaviors|WVS_H,child_qualities_conformity_tradition,precautionary_security_behaviors,110,38,0.345,0.0161,0.0104,0.67,1,78,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_religious_exclusivism|WVS_F,electoral_integrity,religious_exclusivism,90,31,0.344,0.0174,0.0073,0.573,-1,67,2,6,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_work_ethic|WVS_C,confidence_in_civil_society_organizations,work_ethic,122,42,0.344,0.0144,0.0109,0.672,-1,86,3,4,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,democratic_values_importance,subjective_wellbeing,154,53,0.344,0.0113,0.0074,0.513,1,89,3,5,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,economic_ideology,voluntary_association_active_membership,90,31,0.344,0.0132,0.0089,0.533,-1,60,4,3,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,postmaterialist_values,voluntary_association_belonging,61,21,0.344,0.0165,0.0116,0.59,1,55,2,4,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_violence_tolerance|WVS_F,democratic_values_importance,violence_tolerance,93,32,0.344,0.0108,0.0089,0.656,-1,68,3,5,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,confidence_in_international_organizations,voluntary_association_active_membership,90,31,0.344,0.0143,0.0102,0.716,-1,60,4,3,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_multilevel_place_attachment|WVS_G,child_qualities_autonomy_self_expression,multilevel_place_attachment,61,21,0.344,0.0137,0.0085,0.672,-1,61,1,7,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_familial_duty_obligations|WVS_D,authoritarian_governance_tolerance,familial_duty_obligations,61,21,0.344,0.0134,0.0087,0.672,-1,61,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_precautionary_security_behaviors|WVS_H,civic_dishonesty_tolerance,precautionary_security_behaviors,102,35,0.343,0.022,0.0114,0.686,-1,74,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_gender_role_traditionalism|WVS_D,electoral_integrity,gender_role_traditionalism,102,35,0.343,0.0181,0.012,0.569,-1,76,2,6,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_offline_political_participation|WVS_E,multilevel_place_attachment,offline_political_participation,38,13,0.342,0.0203,0.0134,0.579,1,38,1,7,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_outgroup_trust|WVS_G,institutional_threat_perception,outgroup_trust,82,28,0.341,0.0179,0.0121,0.585,1,61,2,6,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,autocracy_support,job_scarcity_nativist_preference,205,70,0.341,0.0179,0.0108,0.581,1,99,5,3,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,postmaterialist_values,religious_practice_and_self_identification,214,73,0.341,0.0204,0.0134,0.551,-1,99,6,2,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_science_technology_optimism|WVS_E,institutional_threat_perception,science_technology_optimism,82,28,0.341,0.0145,0.0092,0.573,1,60,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_religious_belief|WVS_F,job_scarcity_nativist_preference,religious_belief,170,58,0.341,0.0231,0.013,0.728,-1,82,6,2,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_work_ethic|WVS_C,child_qualities_conformity_tradition,work_ethic,123,42,0.341,0.0188,0.0089,0.697,-1,86,3,4,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_precautionary_security_behaviors|WVS_H,female_income_threat_to_marriage,precautionary_security_behaviors,106,36,0.34,0.0192,0.0122,0.5,-1,77,2,6,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_child_qualities_conformity_tradition|WVS_A,authoritarian_governance_tolerance,child_qualities_conformity_tradition,144,49,0.34,0.0133,0.008,0.657,1,87,3,5,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_electoral_integrity|WVS_E,crime_victimization,electoral_integrity,100,34,0.34,0.0222,0.0144,0.66,-1,74,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_gender_role_traditionalism|WVS_D,democratic_values_importance,gender_role_traditionalism,153,52,0.34,0.0149,0.0102,0.51,1,89,3,5,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,electoral_integrity,voluntary_association_active_membership,53,18,0.34,0.0203,0.0105,0.528,-1,45,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,electoral_integrity,job_scarcity_nativist_preference,94,32,0.34,0.0159,0.009,0.553,-1,74,2,6,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,confidence_in_domestic_institutions,importance_of_life_domains,224,76,0.339,0.0132,0.0086,0.516,1,100,6,2,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,job_scarcity_nativist_preference,perceived_positive_effects_of_immigration,62,21,0.339,0.0155,0.0066,0.661,-1,62,1,7,7
wvs_agg_societal_change_attitudes|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,societal_change_attitudes,subjective_wellbeing,224,76,0.339,0.016,0.0103,0.554,1,100,6,2,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_science_skepticism|WVS_I,importance_of_life_domains,science_skepticism,112,38,0.339,0.0126,0.0086,0.667,-1,79,2,6,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,democratic_system_evaluation,religious_practice_and_self_identification,180,61,0.339,0.0215,0.0134,0.522,1,97,5,3,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,female_income_threat_to_marriage,perceived_positive_effects_of_immigration,62,21,0.339,0.0171,0.0081,0.607,-1,62,1,7,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_postmaterialist_values|WVS_E,outgroup_trust,postmaterialist_values,151,51,0.338,0.013,0.008,0.638,1,89,3,5,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_outgroup_trust|WVS_G,democratic_values_importance,outgroup_trust,151,51,0.338,0.011,0.008,0.503,-1,89,3,5,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_science_skepticism|WVS_I,freedom_security_tradeoff_perception,science_skepticism,65,22,0.338,0.014,0.0088,0.692,1,65,1,7,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_religious_practice_and_self_identification|WVS_F,job_scarcity_nativist_preference,religious_practice_and_self_identification,204,69,0.338,0.0305,0.0165,0.701,1,100,6,2,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_violence_tolerance|WVS_F,basic_needs_deprivation,violence_tolerance,65,22,0.338,0.0151,0.0086,0.646,1,52,2,6,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_economic_ideology|WVS_E,acceptance_of_state_surveillance,economic_ideology,65,22,0.338,0.0093,0.0059,0.554,1,65,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_importance_of_life_domains|WVS_A,acceptance_of_state_surveillance,importance_of_life_domains,65,22,0.338,0.0105,0.0062,0.554,-1,65,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_existential_threat_worry|WVS_H,civic_dishonesty_tolerance,existential_threat_worry,92,31,0.337,0.0162,0.0124,0.63,1,67,2,6,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_socioeconomic_insecurity_worry|WVS_H,female_income_threat_to_marriage,socioeconomic_insecurity_worry,101,34,0.337,0.0201,0.0106,0.604,-1,75,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,electoral_integrity,female_income_threat_to_marriage,98,33,0.337,0.0142,0.0089,0.526,-1,75,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_gender_role_traditionalism|WVS_D,existential_threat_worry,gender_role_traditionalism,98,33,0.337,0.0179,0.0144,0.602,-1,70,2,6,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_violence_tolerance|WVS_F,female_income_threat_to_marriage,violence_tolerance,83,28,0.337,0.0146,0.0089,0.549,-1,64,2,6,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,confidence_in_domestic_institutions,institutional_threat_perception,83,28,0.337,0.0179,0.0107,0.687,-1,61,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_importance_of_life_domains|WVS_A,existential_threat_worry,importance_of_life_domains,98,33,0.337,0.0122,0.0091,0.561,-1,70,2,6,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,economic_ideology,subjective_wellbeing,223,75,0.336,0.0132,0.0076,0.637,-1,100,6,2,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,democratic_system_evaluation,precautionary_security_behaviors,107,36,0.336,0.0158,0.0098,0.528,-1,76,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_neighborhood_disorder_and_crime|WVS_H,child_qualities_autonomy_self_expression,neighborhood_disorder_and_crime,110,37,0.336,0.0164,0.0111,0.815,-1,79,2,6,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_religious_belief|WVS_F,authoritarian_governance_tolerance,religious_belief,107,36,0.336,0.0157,0.0092,0.736,1,69,3,5,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_job_scarcity_gender_discrimination|WVS_C,democratic_values_importance,job_scarcity_gender_discrimination,149,50,0.336,0.0151,0.01,0.584,-1,89,3,5,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,economic_ideology,religious_practice_and_self_identification,215,72,0.335,0.0173,0.0103,0.584,-1,100,6,2,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_postmaterialist_values|WVS_E,civic_dishonesty_tolerance,postmaterialist_values,203,68,0.335,0.0177,0.0108,0.719,-1,96,6,2,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,democratic_system_evaluation,sexual_and_reproductive_morality_permissiveness,158,53,0.335,0.0196,0.0127,0.601,1,90,5,3,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_science_skepticism|WVS_I,perceived_corruption,science_skepticism,15,5,0.333,0.016,0.0072,0.643,1,15,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_precautionary_security_behaviors|WVS_H,familial_duty_obligations,precautionary_security_behaviors,63,21,0.333,0.0145,0.0098,0.516,1,63,1,7,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_importance_of_life_domains|WVS_A,basic_needs_deprivation,importance_of_life_domains,78,26,0.333,0.0135,0.0088,0.662,-1,60,2,6,7
wvs_agg_science_technology_optimism|WVS_E::wvs_agg_work_ethic|WVS_C,science_technology_optimism,work_ethic,102,34,0.333,0.0132,0.01,0.554,1,80,2,5,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_postmaterialist_values|WVS_E,life_autonomy_morality_permissiveness,postmaterialist_values,216,72,0.333,0.0156,0.0096,0.556,-1,99,6,2,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_multilevel_place_attachment|WVS_G,authoritarian_governance_tolerance,multilevel_place_attachment,57,19,0.333,0.0131,0.01,0.509,-1,57,1,7,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_job_scarcity_gender_discrimination|WVS_C,confidence_in_international_organizations,job_scarcity_gender_discrimination,210,70,0.333,0.0185,0.0126,0.619,-1,99,6,2,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_voluntary_association_active_membership|WVS_A,precautionary_security_behaviors,voluntary_association_active_membership,54,18,0.333,0.0151,0.0118,0.537,1,44,2,6,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,perceived_corruption,perceived_positive_effects_of_immigration,15,5,0.333,0.0126,0.0107,0.6,-1,15,1,7,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_child_qualities_conformity_tradition|WVS_A,basic_needs_deprivation,child_qualities_conformity_tradition,78,26,0.333,0.0145,0.0104,0.641,1,60,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_perceived_corruption|WVS_E,child_qualities_autonomy_self_expression,perceived_corruption,15,5,0.333,0.0177,0.0066,0.6,-1,15,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_perceived_corruption|WVS_E,familial_duty_obligations,perceived_corruption,15,5,0.333,0.0158,0.0083,0.6,-1,15,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_gender_role_traditionalism|WVS_D,crime_victimization,gender_role_traditionalism,111,37,0.333,0.0308,0.0236,0.658,1,78,2,6,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,acceptance_of_state_surveillance,life_autonomy_morality_permissiveness,63,21,0.333,0.0149,0.011,0.689,-1,63,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_perceived_corruption|WVS_E,acceptance_of_state_surveillance,perceived_corruption,15,5,0.333,0.0133,0.0073,0.6,1,15,1,7,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_religious_exclusivism|WVS_F,institutional_threat_perception,religious_exclusivism,75,25,0.333,0.0191,0.0142,0.64,-1,54,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_religious_belief|WVS_F,confidence_in_international_organizations,religious_belief,171,57,0.333,0.0168,0.0127,0.606,1,82,6,2,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_perceived_corruption|WVS_E,outgroup_trust,perceived_corruption,15,5,0.333,0.0157,0.01,0.733,-1,15,1,7,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_outgroup_trust|WVS_G,job_scarcity_nativist_preference,outgroup_trust,144,48,0.333,0.0172,0.009,0.573,1,89,3,5,7
wvs_agg_religion_versus_secularism_orientation|WVS_F::wvs_agg_voting_participation|WVS_E,religion_versus_secularism_orientation,voting_participation,90,30,0.333,0.0264,0.0178,0.506,-1,69,2,6,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_freedom_security_tradeoff_perception|WVS_H,civic_dishonesty_tolerance,freedom_security_tradeoff_perception,60,20,0.333,0.0187,0.0108,0.567,-1,60,1,7,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,democratic_values_importance,religious_practice_and_self_identification,150,50,0.333,0.0164,0.0118,0.607,-1,89,3,5,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,authoritarian_governance_tolerance,institutional_threat_perception,75,25,0.333,0.0161,0.0097,0.554,-1,56,2,6,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_political_information_sources|WVS_E,immigrant_origin_status,political_information_sources,96,32,0.333,0.044,0.0368,0.531,1,70,2,6,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_subjective_wellbeing|WVS_A,perceived_corruption,subjective_wellbeing,15,5,0.333,0.0132,0.0049,0.6,-1,15,1,7,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_work_ethic|WVS_C,perceived_corruption,work_ethic,15,5,0.333,0.0238,0.0063,0.6,-1,15,1,7,7
wvs_agg_neighborhood_disorder_and_crime|WVS_H::wvs_agg_religion_versus_secularism_orientation|WVS_F,neighborhood_disorder_and_crime,religion_versus_secularism_orientation,108,36,0.333,0.0174,0.0112,0.537,1,77,2,6,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_social_intolerance_outgroups|WVS_A,confidence_in_civil_society_organizations,social_intolerance_outgroups,181,60,0.331,0.0164,0.0108,0.58,1,91,5,3,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_crime_victimization|WVS_H,civic_dishonesty_tolerance,crime_victimization,103,34,0.33,0.0293,0.016,0.718,1,74,2,6,7
